title,body_html,vendor,product_type,created_at,handle,updated_at,published_at,template_suffix,published_scope,tags,image,variant_id,variant_product_id,variant_title,variant_price,variant_sku,variant_position,variant_compare_at_price,variant_fulfillment_service,variant_inventory_management,variant_option1,variant_option2,variant_option3,variant_created_at,variant_updated_at,variant_taxable,variant_barcode,variant_grams,variant_image_id,variant_weight,variant_weight_unit,variant_requires_shipping
RDS T-SHIRT TEST PRINT LIMITED,Make sure you get these limited RDS Tees displaying all of our recent graphics! Our Red Dragon T-shirts are screen-printed locally in BC and made from a comfortable blend of 50/50 Cotton/Poly.,Red Dragon Apparel,MENS T-SHIRTS,2022-09-15T10:01:41-07:00,rds-t-shirt-test-print-limited,2022-12-04T18:55:41-08:00,2022-09-15T10:01:41-07:00,,global,"HD22, Mens, MTShirts, NewHD22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3b83cac3-7355-40af-a53f-59fd5a0a00c3.jpg?v=1669073106,43503478964462,7902543708398,BLACK / SML,49.95,RD11425-BLK-C-SML,1,0.00,manual,shopify,BLACK,SML,,2022-09-15T10:01:41-07:00,2022-11-21T15:25:06-08:00,True,628000748540,204,38443850596590,0.45,lb,True
RDS T-SHIRT TEST PRINT LIMITED,Make sure you get these limited RDS Tees displaying all of our recent graphics! Our Red Dragon T-shirts are screen-printed locally in BC and made from a comfortable blend of 50/50 Cotton/Poly.,Red Dragon Apparel,MENS T-SHIRTS,2022-09-15T10:01:41-07:00,rds-t-shirt-test-print-limited,2022-12-04T18:55:41-08:00,2022-09-15T10:01:41-07:00,,global,"HD22, Mens, MTShirts, NewHD22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3b83cac3-7355-40af-a53f-59fd5a0a00c3.jpg?v=1669073106,43503478997230,7902543708398,BLACK / MED,49.95,RD11425-BLK-D-MED,2,0.00,manual,shopify,BLACK,MED,,2022-09-15T10:01:41-07:00,2022-11-28T15:07:10-08:00,True,628000748557,204,38443850596590,0.45,lb,True
RDS T-SHIRT TEST PRINT LIMITED,Make sure you get these limited RDS Tees displaying all of our recent graphics! Our Red Dragon T-shirts are screen-printed locally in BC and made from a comfortable blend of 50/50 Cotton/Poly.,Red Dragon Apparel,MENS T-SHIRTS,2022-09-15T10:01:41-07:00,rds-t-shirt-test-print-limited,2022-12-04T18:55:41-08:00,2022-09-15T10:01:41-07:00,,global,"HD22, Mens, MTShirts, NewHD22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3b83cac3-7355-40af-a53f-59fd5a0a00c3.jpg?v=1669073106,43503479029998,7902543708398,BLACK / LRG,49.95,RD11425-BLK-E-LRG,3,0.00,manual,shopify,BLACK,LRG,,2022-09-15T10:01:41-07:00,2022-12-04T18:54:40-08:00,True,628000748564,204,38443850596590,0.45,lb,True
RDS T-SHIRT TEST PRINT LIMITED,Make sure you get these limited RDS Tees displaying all of our recent graphics! Our Red Dragon T-shirts are screen-printed locally in BC and made from a comfortable blend of 50/50 Cotton/Poly.,Red Dragon Apparel,MENS T-SHIRTS,2022-09-15T10:01:41-07:00,rds-t-shirt-test-print-limited,2022-12-04T18:55:41-08:00,2022-09-15T10:01:41-07:00,,global,"HD22, Mens, MTShirts, NewHD22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3b83cac3-7355-40af-a53f-59fd5a0a00c3.jpg?v=1669073106,43503479062766,7902543708398,BLACK / XLG,49.95,RD11425-BLK-F-XLG,4,0.00,manual,shopify,BLACK,XLG,,2022-09-15T10:01:41-07:00,2022-11-28T15:07:10-08:00,True,628000748571,204,38443850596590,0.45,lb,True
RDS T-SHIRT TEST PRINT LIMITED,Make sure you get these limited RDS Tees displaying all of our recent graphics! Our Red Dragon T-shirts are screen-printed locally in BC and made from a comfortable blend of 50/50 Cotton/Poly.,Red Dragon Apparel,MENS T-SHIRTS,2022-09-15T10:01:41-07:00,rds-t-shirt-test-print-limited,2022-12-04T18:55:41-08:00,2022-09-15T10:01:41-07:00,,global,"HD22, Mens, MTShirts, NewHD22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3b83cac3-7355-40af-a53f-59fd5a0a00c3.jpg?v=1669073106,43503479095534,7902543708398,BLACK / XXL,49.95,RD11425-BLK-G-XXL,5,0.00,manual,shopify,BLACK,XXL,,2022-09-15T10:01:41-07:00,2022-11-28T15:07:11-08:00,True,628000748588,204,38443850596590,0.45,lb,True
RDS T-SHIRT TEST PRINT LIMITED,Make sure you get these limited RDS Tees displaying all of our recent graphics! Our Red Dragon T-shirts are screen-printed locally in BC and made from a comfortable blend of 50/50 Cotton/Poly.,Red Dragon Apparel,MENS T-SHIRTS,2022-09-15T10:01:41-07:00,rds-t-shirt-test-print-limited,2022-12-04T18:55:41-08:00,2022-09-15T10:01:41-07:00,,global,"HD22, Mens, MTShirts, NewHD22, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3b83cac3-7355-40af-a53f-59fd5a0a00c3.jpg?v=1669073106,43503479128302,7902543708398,BLACK / XXXL,49.95,RD11425-BLK-H-XXXL,6,0.00,manual,shopify,BLACK,XXXL,,2022-09-15T10:01:41-07:00,2022-11-21T15:25:06-08:00,True,628000748595,204,38443850596590,0.45,lb,True
RDS DOOR MAT WELCOME 27x18in,Doormat - Coir With Pvc Backing,Red Dragon Apparel,ACCESSORIES,2022-09-21T10:45:25-07:00,rds-door-mat-welcome-27x18in-8,2022-09-21T10:45:26-07:00,2022-09-21T10:45:15-07:00,,web,"Accessories, AccessoriesAll, HD20",,43530016260334,7911587250414,Default Title,29.95,RD9084,1,0.00,manual,shopify,Default Title,,,2022-09-21T10:45:25-07:00,2022-09-21T10:45:25-07:00,True,,0,,0.0,kg,True
RDS WOMENS SNAPBACK OG PUFFY,Hat - Heavy Brushed Cotton Twill -Womens,Red Dragon Apparel,CAPS,2022-01-14T00:47:56-08:00,rds-womens-snapback-og-puffy,2022-10-21T01:15:48-07:00,2022-10-21T01:15:44-07:00,,web,"Caps, HD20, Headwear, Womens",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_406d1e5c-70f5-4a65-8899-b2e50dfa1051.jpg?v=1666340146,42329312624878,7531983536366,Default Title,19.95,RD9518,1,0.00,manual,shopify,Default Title,,,2022-01-14T00:47:56-08:00,2022-01-14T00:47:56-08:00,True,,0,,0.0,kg,True
RDS BUTTON DOWN PRAIRIE FACTORY 2nd,Shirt - 100% Brushed Flannel - Mens,Red Dragon,MENS BUTTON UPS,2022-11-15T03:59:08-08:00,rds-button-down-prairie-factory-2nd,2022-12-11T14:56:14-08:00,2022-11-15T03:59:08-08:00,,web,"Black, Button Ups, HD22, mens, MTops, Red",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_bcc627dc-cef5-4fbc-9300-04e188807df1.jpg?v=1669072938,43717967020270,7957684158702,RED/BLACK / SML,29.95,RD106202ND-RBK-C-SML,1,79.95,manual,shopify,RED/BLACK,SML,,2022-11-15T03:59:08-08:00,2022-12-09T12:24:30-08:00,True,RD106202NDRBKC,227,38443842306286,0.5,lb,True
RDS BUTTON DOWN PRAIRIE FACTORY 2nd,Shirt - 100% Brushed Flannel - Mens,Red Dragon,MENS BUTTON UPS,2022-11-15T03:59:08-08:00,rds-button-down-prairie-factory-2nd,2022-12-11T14:56:14-08:00,2022-11-15T03:59:08-08:00,,web,"Black, Button Ups, HD22, mens, MTops, Red",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_bcc627dc-cef5-4fbc-9300-04e188807df1.jpg?v=1669072938,43717967053038,7957684158702,RED/BLACK / MED,29.95,RD106202ND-RBK-D-MED,2,79.95,manual,shopify,RED/BLACK,MED,,2022-11-15T03:59:08-08:00,2022-12-11T14:52:02-08:00,True,RD106202NDRBKD,227,38443842306286,0.5,lb,True
RDS BUTTON DOWN PRAIRIE FACTORY 2nd,Shirt - 100% Brushed Flannel - Mens,Red Dragon,MENS BUTTON UPS,2022-11-15T03:59:08-08:00,rds-button-down-prairie-factory-2nd,2022-12-11T14:56:14-08:00,2022-11-15T03:59:08-08:00,,web,"Black, Button Ups, HD22, mens, MTops, Red",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_bcc627dc-cef5-4fbc-9300-04e188807df1.jpg?v=1669072938,43717967085806,7957684158702,RED/BLACK / LRG,29.95,RD106202ND-RBK-E-LRG,3,79.95,manual,shopify,RED/BLACK,LRG,,2022-11-15T03:59:09-08:00,2022-12-08T16:02:45-08:00,True,RD106202NDRBKE,227,38443842306286,0.5,lb,True
RDS BUTTON DOWN PRAIRIE FACTORY 2nd,Shirt - 100% Brushed Flannel - Mens,Red Dragon,MENS BUTTON UPS,2022-11-15T03:59:08-08:00,rds-button-down-prairie-factory-2nd,2022-12-11T14:56:14-08:00,2022-11-15T03:59:08-08:00,,web,"Black, Button Ups, HD22, mens, MTops, Red",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_bcc627dc-cef5-4fbc-9300-04e188807df1.jpg?v=1669072938,43717967118574,7957684158702,RED/BLACK / XLG,29.95,RD106202ND-RBK-F-XLG,4,79.95,manual,shopify,RED/BLACK,XLG,,2022-11-15T03:59:09-08:00,2022-12-10T17:00:48-08:00,True,RD106202NDRBKF,227,38443842306286,0.5,lb,True
RDS BUTTON DOWN PRAIRIE FACTORY 2nd,Shirt - 100% Brushed Flannel - Mens,Red Dragon,MENS BUTTON UPS,2022-11-15T03:59:08-08:00,rds-button-down-prairie-factory-2nd,2022-12-11T14:56:14-08:00,2022-11-15T03:59:08-08:00,,web,"Black, Button Ups, HD22, mens, MTops, Red",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_bcc627dc-cef5-4fbc-9300-04e188807df1.jpg?v=1669072938,43717967151342,7957684158702,RED/BLACK / XXL,29.95,RD106202ND-RBK-G-XXL,5,79.95,manual,shopify,RED/BLACK,XXL,,2022-11-15T03:59:09-08:00,2022-12-10T17:00:53-08:00,True,RD106202NDRBKG,227,38443842306286,0.5,lb,True
RDS TRIBLEND T-SHIRT UNDERLINE CHUNG,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:03-08:00,rds-triblend-t-shirt-underline-chung,2022-12-12T16:01:11-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_81f07dce-6549-48eb-8531-fe6fa60c7b5b.jpg?v=1669073110,43718808109294,7957863563502,BLACK / SML,39.95,RD11428-BLK-C-SML,1,0.00,manual,shopify,BLACK,SML,,2022-11-15T12:49:03-08:00,2022-12-01T15:11:07-08:00,True,628000748724,204,38443850629358,0.45,lb,True
RDS TRIBLEND T-SHIRT UNDERLINE CHUNG,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:03-08:00,rds-triblend-t-shirt-underline-chung,2022-12-12T16:01:11-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_81f07dce-6549-48eb-8531-fe6fa60c7b5b.jpg?v=1669073110,43718808142062,7957863563502,BLACK / MED,39.95,RD11428-BLK-D-MED,2,0.00,manual,shopify,BLACK,MED,,2022-11-15T12:49:03-08:00,2022-12-12T14:00:46-08:00,True,628000748731,204,38443850629358,0.45,lb,True
RDS TRIBLEND T-SHIRT UNDERLINE CHUNG,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:03-08:00,rds-triblend-t-shirt-underline-chung,2022-12-12T16:01:11-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_81f07dce-6549-48eb-8531-fe6fa60c7b5b.jpg?v=1669073110,43718808174830,7957863563502,BLACK / LRG,39.95,RD11428-BLK-E-LRG,3,0.00,manual,shopify,BLACK,LRG,,2022-11-15T12:49:03-08:00,2022-12-12T16:01:10-08:00,True,628000748748,204,38443850629358,0.45,lb,True
RDS TRIBLEND T-SHIRT UNDERLINE CHUNG,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:03-08:00,rds-triblend-t-shirt-underline-chung,2022-12-12T16:01:11-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_81f07dce-6549-48eb-8531-fe6fa60c7b5b.jpg?v=1669073110,43718808207598,7957863563502,BLACK / XLG,39.95,RD11428-BLK-F-XLG,4,0.00,manual,shopify,BLACK,XLG,,2022-11-15T12:49:03-08:00,2022-12-02T11:40:48-08:00,True,628000748755,204,38443850629358,0.45,lb,True
RDS TRIBLEND T-SHIRT TOPOGRAPHICAL MAP CHUNG,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:04-08:00,rds-triblend-t-shirt-topographical-map-chung,2022-12-12T12:43:29-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_a06aaedd-9b9f-4c38-aa3c-542f586f87da.jpg?v=1669073112,43718808240366,7957863596270,CHARCOAL BLACK / SML,39.95,RD11429-CHRB-C-SML,1,0.00,manual,shopify,CHARCOAL BLACK,SML,,2022-11-15T12:49:04-08:00,2022-12-01T15:11:01-08:00,True,628000748762,204,38443850662126,0.45,lb,True
RDS TRIBLEND T-SHIRT TOPOGRAPHICAL MAP CHUNG,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:04-08:00,rds-triblend-t-shirt-topographical-map-chung,2022-12-12T12:43:29-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_a06aaedd-9b9f-4c38-aa3c-542f586f87da.jpg?v=1669073112,43718808273134,7957863596270,CHARCOAL BLACK / MED,39.95,RD11429-CHRB-D-MED,2,0.00,manual,shopify,CHARCOAL BLACK,MED,,2022-11-15T12:49:04-08:00,2022-11-25T18:52:31-08:00,True,628000748779,204,38443850662126,0.45,lb,True
RDS TRIBLEND T-SHIRT TOPOGRAPHICAL MAP CHUNG,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:04-08:00,rds-triblend-t-shirt-topographical-map-chung,2022-12-12T12:43:29-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_a06aaedd-9b9f-4c38-aa3c-542f586f87da.jpg?v=1669073112,43718808305902,7957863596270,CHARCOAL BLACK / LRG,39.95,RD11429-CHRB-E-LRG,3,0.00,manual,shopify,CHARCOAL BLACK,LRG,,2022-11-15T12:49:04-08:00,2022-11-24T09:26:03-08:00,True,628000748786,204,38443850662126,0.45,lb,True
RDS TRIBLEND T-SHIRT TOPOGRAPHICAL MAP CHUNG,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:04-08:00,rds-triblend-t-shirt-topographical-map-chung,2022-12-12T12:43:29-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_a06aaedd-9b9f-4c38-aa3c-542f586f87da.jpg?v=1669073112,43718808338670,7957863596270,CHARCOAL BLACK / XLG,39.95,RD11429-CHRB-F-XLG,4,0.00,manual,shopify,CHARCOAL BLACK,XLG,,2022-11-15T12:49:04-08:00,2022-12-12T12:43:29-08:00,True,628000748793,204,38443850662126,0.45,lb,True
RDS TRIBLEND T-SHIRT OG WARPED,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:05-08:00,rds-triblend-t-shirt-og-warped,2022-12-11T20:10:34-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3a19915b-72bb-4755-9926-142bb5f473e6.jpg?v=1669073114,43718808469742,7957863661806,GREY / SML,39.95,RD11430-GRY-C-SML,1,0.00,manual,shopify,GREY,SML,,2022-11-15T12:49:05-08:00,2022-11-21T15:25:14-08:00,True,628000748809,204,38443850694894,0.45,lb,True
RDS TRIBLEND T-SHIRT OG WARPED,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:05-08:00,rds-triblend-t-shirt-og-warped,2022-12-11T20:10:34-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3a19915b-72bb-4755-9926-142bb5f473e6.jpg?v=1669073114,43718808502510,7957863661806,GREY / MED,39.95,RD11430-GRY-D-MED,2,0.00,manual,shopify,GREY,MED,,2022-11-15T12:49:05-08:00,2022-12-11T20:06:26-08:00,True,628000748816,204,38443850694894,0.45,lb,True
RDS TRIBLEND T-SHIRT OG WARPED,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:05-08:00,rds-triblend-t-shirt-og-warped,2022-12-11T20:10:34-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3a19915b-72bb-4755-9926-142bb5f473e6.jpg?v=1669073114,43718808535278,7957863661806,GREY / LRG,39.95,RD11430-GRY-E-LRG,3,0.00,manual,shopify,GREY,LRG,,2022-11-15T12:49:05-08:00,2022-12-03T21:37:03-08:00,True,628000748823,204,38443850694894,0.45,lb,True
RDS TRIBLEND T-SHIRT OG WARPED,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:05-08:00,rds-triblend-t-shirt-og-warped,2022-12-11T20:10:34-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_3a19915b-72bb-4755-9926-142bb5f473e6.jpg?v=1669073114,43718808568046,7957863661806,GREY / XLG,39.95,RD11430-GRY-F-XLG,4,0.00,manual,shopify,GREY,XLG,,2022-11-15T12:49:05-08:00,2022-12-08T16:11:36-08:00,True,628000748830,204,38443850694894,0.45,lb,True
RDS TRIBLEND T-SHIRT GRANDE WIRED,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:06-08:00,rds-triblend-t-shirt-grande-wired,2022-11-28T09:31:33-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1611497c-daa3-4a31-b6ae-d4c1a9a9a0d4.jpg?v=1669073116,43718808633582,7957863760110,WHITE FLECK / SML,39.95,RD11431-WHFK-C-SML,1,0.00,manual,shopify,WHITE FLECK,SML,,2022-11-15T12:49:06-08:00,2022-11-21T15:25:16-08:00,True,628000748847,204,38443850727662,0.45,lb,True
RDS TRIBLEND T-SHIRT GRANDE WIRED,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:06-08:00,rds-triblend-t-shirt-grande-wired,2022-11-28T09:31:33-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1611497c-daa3-4a31-b6ae-d4c1a9a9a0d4.jpg?v=1669073116,43718808666350,7957863760110,WHITE FLECK / MED,39.95,RD11431-WHFK-D-MED,2,0.00,manual,shopify,WHITE FLECK,MED,,2022-11-15T12:49:06-08:00,2022-11-24T13:01:34-08:00,True,628000748854,204,38443850727662,0.45,lb,True
RDS TRIBLEND T-SHIRT GRANDE WIRED,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:06-08:00,rds-triblend-t-shirt-grande-wired,2022-11-28T09:31:33-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1611497c-daa3-4a31-b6ae-d4c1a9a9a0d4.jpg?v=1669073116,43718808699118,7957863760110,WHITE FLECK / LRG,39.95,RD11431-WHFK-E-LRG,3,0.00,manual,shopify,WHITE FLECK,LRG,,2022-11-15T12:49:07-08:00,2022-11-28T09:27:54-08:00,True,628000748861,204,38443850727662,0.45,lb,True
RDS TRIBLEND T-SHIRT GRANDE WIRED,T-Shirt - 50% Poly /25% Cotton / 25% Rayon - Mens,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:06-08:00,rds-triblend-t-shirt-grande-wired,2022-11-28T09:31:33-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_1611497c-daa3-4a31-b6ae-d4c1a9a9a0d4.jpg?v=1669073116,43718808731886,7957863760110,WHITE FLECK / XLG,39.95,RD11431-WHFK-F-XLG,4,0.00,manual,shopify,WHITE FLECK,XLG,,2022-11-15T12:49:07-08:00,2022-11-24T13:01:35-08:00,True,628000748878,204,38443850727662,0.45,lb,True
RDS TRIBLEND T-SHIRT OG UNWRAPPED,Unwrap this superbly soft RDS Triblend T-shirt.  Made from a blend of 50% Poly/25% Cotton/25% Rayon and locally screen-printed.,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:08-08:00,rds-triblend-t-shirt-og-unwrapped,2022-12-11T12:59:34-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_a1595d9e-a7a0-4e0e-b455-1b656810a3f8.jpg?v=1669073118,43718808764654,7957863792878,CLAY / SML,39.95,RD11432-CLAY-C-SML,1,0.00,manual,shopify,CLAY,SML,,2022-11-15T12:49:08-08:00,2022-11-21T15:25:18-08:00,True,628000748885,204,38443850760430,0.45,lb,True
RDS TRIBLEND T-SHIRT OG UNWRAPPED,Unwrap this superbly soft RDS Triblend T-shirt.  Made from a blend of 50% Poly/25% Cotton/25% Rayon and locally screen-printed.,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:08-08:00,rds-triblend-t-shirt-og-unwrapped,2022-12-11T12:59:34-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_a1595d9e-a7a0-4e0e-b455-1b656810a3f8.jpg?v=1669073118,43718808797422,7957863792878,CLAY / MED,39.95,RD11432-CLAY-D-MED,2,0.00,manual,shopify,CLAY,MED,,2022-11-15T12:49:08-08:00,2022-11-24T12:44:53-08:00,True,628000748892,204,38443850760430,0.45,lb,True
RDS TRIBLEND T-SHIRT OG UNWRAPPED,Unwrap this superbly soft RDS Triblend T-shirt.  Made from a blend of 50% Poly/25% Cotton/25% Rayon and locally screen-printed.,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:08-08:00,rds-triblend-t-shirt-og-unwrapped,2022-12-11T12:59:34-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_a1595d9e-a7a0-4e0e-b455-1b656810a3f8.jpg?v=1669073118,43718808830190,7957863792878,CLAY / LRG,39.95,RD11432-CLAY-E-LRG,3,0.00,manual,shopify,CLAY,LRG,,2022-11-15T12:49:08-08:00,2022-12-01T15:11:08-08:00,True,628000748908,204,38443850760430,0.45,lb,True
RDS TRIBLEND T-SHIRT OG UNWRAPPED,Unwrap this superbly soft RDS Triblend T-shirt.  Made from a blend of 50% Poly/25% Cotton/25% Rayon and locally screen-printed.,Red Dragon,MENS T-SHIRTS,2022-11-15T12:49:08-08:00,rds-triblend-t-shirt-og-unwrapped,2022-12-11T12:59:34-08:00,2022-11-15T12:49:02-08:00,,global,"FA22, mens, MTShirts, T-Shirts, Tops",https://cdn.shopify.com/s/files/1/0014/5539/0779/products/media_a1595d9e-a7a0-4e0e-b455-1b656810a3f8.jpg?v=1669073118,43718808862958,7957863792878,CLAY / XLG,39.95,RD11432-CLAY-F-XLG,4,0.00,manual,shopify,CLAY,XLG,,2022-11-15T12:49:08-08:00,2022-12-11T12:59:34-08:00,True,628000748915,204,38443850760430,0.45,lb,True
